path_to_img,label
contact/2637.hdf5,0
contact/2307.hdf5,0
noContact/3953.hdf5,1
noContact/3927.hdf5,1
noContact/5254.hdf5,1
noContact/5345.hdf5,1
noContact/4641.hdf5,1
noContact/4706.hdf5,1
contact/1914.hdf5,0
noContact/3790.hdf5,1
contact/2301.hdf5,0
noContact/4747.hdf5,1
noContact/3103.hdf5,1
noContact/3440.hdf5,1
noContact/4097.hdf5,1
contact/609.hdf5,0
noContact/5768.hdf5,1
contact/1912.hdf5,0
noContact/5983.hdf5,1
contact/355.hdf5,0
noContact/3132.hdf5,1
contact/600.hdf5,0
noContact/5956.hdf5,1
contact/1031.hdf5,0
noContact/6077.hdf5,1
contact/2300.hdf5,0
contact/1205.hdf5,0
contact/984.hdf5,0
noContact/4296.hdf5,1
contact/1389.hdf5,0
noContact/3759.hdf5,1
contact/2194.hdf5,0
contact/634.hdf5,0
contact/2786.hdf5,0
contact/1691.hdf5,0
contact/1115.hdf5,0
noContact/3665.hdf5,1
contact/671.hdf5,0
contact/2098.hdf5,0
contact/1432.hdf5,0
noContact/4909.hdf5,1
noContact/3463.hdf5,1
noContact/3636.hdf5,1
contact/2757.hdf5,0
contact/2150.hdf5,0
contact/872.hdf5,0
noContact/3822.hdf5,1
noContact/3187.hdf5,1
noContact/3310.hdf5,1
noContact/3379.hdf5,1
noContact/5594.hdf5,1
noContact/5012.hdf5,1
noContact/5364.hdf5,1
noContact/3451.hdf5,1
noContact/5084.hdf5,1
contact/1722.hdf5,0
contact/1865.hdf5,0
noContact/5736.hdf5,1
contact/2135.hdf5,0
contact/628.hdf5,0
noContact/3616.hdf5,1
contact/188.hdf5,0
noContact/4119.hdf5,1
noContact/5569.hdf5,1
noContact/4099.hdf5,1
noContact/6035.hdf5,1
contact/1525.hdf5,0
contact/885.hdf5,0
noContact/3120.hdf5,1
noContact/3827.hdf5,1
noContact/4166.hdf5,1
contact/862.hdf5,0
contact/1366.hdf5,0
noContact/5011.hdf5,1
contact/1279.hdf5,0
noContact/3085.hdf5,1
noContact/3279.hdf5,1
contact/2629.hdf5,0
contact/2654.hdf5,0
contact/873.hdf5,0
contact/772.hdf5,0
contact/728.hdf5,0
contact/575.hdf5,0
contact/823.hdf5,0
noContact/4862.hdf5,1
contact/1393.hdf5,0
contact/325.hdf5,0
contact/357.hdf5,0
contact/1100.hdf5,0
noContact/3471.hdf5,1
contact/1108.hdf5,0
contact/2784.hdf5,0
contact/274.hdf5,0
contact/2563.hdf5,0
noContact/5541.hdf5,1
contact/498.hdf5,0
contact/2448.hdf5,0
contact/300.hdf5,0
contact/1677.hdf5,0
contact/41.hdf5,0
contact/2493.hdf5,0
noContact/5493.hdf5,1
contact/314.hdf5,0
noContact/3425.hdf5,1
contact/3075.hdf5,0
noContact/4711.hdf5,1
noContact/5843.hdf5,1
noContact/4443.hdf5,1
noContact/5119.hdf5,1
contact/3059.hdf5,0
noContact/4712.hdf5,1
contact/1262.hdf5,0
noContact/6014.hdf5,1
noContact/5915.hdf5,1
noContact/4261.hdf5,1
noContact/4777.hdf5,1
noContact/3752.hdf5,1
contact/1321.hdf5,0
noContact/3203.hdf5,1
noContact/4689.hdf5,1
contact/2603.hdf5,0
noContact/5465.hdf5,1
contact/2115.hdf5,0
contact/2078.hdf5,0
noContact/4749.hdf5,1
contact/525.hdf5,0
contact/1172.hdf5,0
contact/219.hdf5,0
contact/1420.hdf5,0
contact/2988.hdf5,0
contact/861.hdf5,0
noContact/3602.hdf5,1
noContact/4128.hdf5,1
noContact/4076.hdf5,1
contact/1962.hdf5,0
noContact/3276.hdf5,1
contact/2140.hdf5,0
contact/1330.hdf5,0
noContact/5076.hdf5,1
contact/1544.hdf5,0
contact/1936.hdf5,0
contact/3064.hdf5,0
contact/2215.hdf5,0
noContact/3112.hdf5,1
noContact/5169.hdf5,1
contact/2002.hdf5,0
noContact/4985.hdf5,1
noContact/3897.hdf5,1
noContact/3643.hdf5,1
noContact/4884.hdf5,1
contact/2704.hdf5,0
noContact/3432.hdf5,1
noContact/5277.hdf5,1
contact/340.hdf5,0
contact/2374.hdf5,0
noContact/5588.hdf5,1
contact/2858.hdf5,0
noContact/3315.hdf5,1
noContact/3614.hdf5,1
contact/483.hdf5,0
contact/211.hdf5,0
noContact/3529.hdf5,1
contact/922.hdf5,0
noContact/4946.hdf5,1
noContact/5805.hdf5,1
contact/1872.hdf5,0
contact/1424.hdf5,0
noContact/3976.hdf5,1
noContact/4860.hdf5,1
contact/501.hdf5,0
contact/2698.hdf5,0
noContact/4407.hdf5,1
contact/245.hdf5,0
contact/278.hdf5,0
noContact/3910.hdf5,1
contact/1821.hdf5,0
noContact/6114.hdf5,1
contact/332.hdf5,0
contact/135.hdf5,0
noContact/3569.hdf5,1
contact/283.hdf5,0
contact/2313.hdf5,0
noContact/6135.hdf5,1
